classification	reason	file	line	column	value	context	decision	rationale
exclude_key	Property/key notation	specification/datasets/invoice_detail/columns/invoicedetailgrain.md	19	63	x_	"* InvoiceDetailGrain property keys MUST begin with the string ""x_"" unless it is a FOCUS-defined property."	skip_identifier	Property name, key, or prefix rather than a string data value.
value_review	Owning entity file (PaymentCurrencyBilledCost)	specification/datasets/invoice_detail/columns/paymentcurrencybilledcost.md	57	37	child	"* **Rows A-101 & A-102:** These are ""child"" records. Their `PaymentCurrencyBilledCost` is 0, so they provide a pointer in `PaymentCurrencyInvoiceDetailId` to Row **Z-999**, where the financial settlement value is stored."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Owning entity file (PaymentCurrencyBilledCost)	specification/datasets/invoice_detail/columns/paymentcurrencybilledcost.md	58	30	parent	"* **Row Z-999:** This is the ""parent"" record. It aggregates the costs of the children. To identify itself as the root of this conversion, its `PaymentCurrencyInvoiceDetailId` matches its own `InvoiceDetailId`."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/glossary.md	313	142	tags	"A distinct framework for assigning metadata to charges, resources, or other assets. Different metadata types within a single provider (e.g., ""tags"" vs. ""labels"") are considered separate schemes. They can be user-defined (i.e., allowing user input) or provider-defined (i.e., controlled by the service provider)."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/glossary.md	313	153	labels	"A distinct framework for assigning metadata to charges, resources, or other assets. Different metadata types within a single provider (e.g., ""tags"" vs. ""labels"") are considered separate schemes. They can be user-defined (i.e., allowing user input) or provider-defined (i.e., controlled by the service provider)."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/license.md	16	30	AS IS.	"THESE MATERIALS ARE PROVIDED ""AS IS."" The parties expressly disclaim"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
exclude_non_string	Boolean literal	specification/metadata/recency/dataset_instance_complete.md	3	477	true	"Dataset Instance Complete provides a boolean value to indicate that the dataset instance is considered complete by the Data Generator. The definition of complete is determined by the Data Generator and should be provided in documentation provided by the Data Generator. For Datasets that are time series, the Complete value indicates that the time sector is complete and therefore is located in as key value in a time sector. For datasets that are not time series, a value of ""true"" indicates that the dataset is complete and therefore is a property of the recency object."	skip_non_string	Boolean literal; issue scope is string data values.
exclude_non_string	Boolean literal	specification/metadata/schema/column_definition/deprecated.md	10	29	true	"* Deprecated SHOULD only be ""true"" when the column is deprecated."	skip_non_string	Boolean literal; issue scope is string data values.
exclude_non_string	Boolean literal	specification/metadata/schema/column_definition/deprecated.md	11	22	true	"* Deprecated MUST be ""true"" when the data generator removes a column at a future date, or the column has been identified for deprecation for the FOCUS version identified in the schema definition."	skip_non_string	Boolean literal; issue scope is string data values.
ambiguous	No deterministic value relationship	specification/requirements_model/tests/test_summary.md	158	76	Nullability	"*Description*: Ensures that any rule text referencing “null” uses Function=""Nullability"", except for composites."	skip_identifier	Code-like Function property assignment; double quotes are retained as required string syntax.
ambiguous	No deterministic value relationship	specification/requirements_model/tests/test_summary.md	164	67	Format	"*Description*: Ensures any rule mentioning “format” uses Function=""Format""."	skip_identifier	Code-like Function property assignment; double quotes are retained as required string syntax.
ambiguous	No deterministic value relationship	specification/requirements_model/tests/test_summary.md	170	121	Composite	"*Description*: Requires that rules with Requirement.CheckFunction=AND/OR and CheckModelRule items must declare Function=""Composite"". Enforces structural correctness of composites."	skip_identifier	Code-like Function property assignment; double quotes are retained as required string syntax.
ambiguous	No deterministic value relationship	specification/supported_features/invoice_reconciliation.md	68	245	Divergent Grain	"This query demonstrates how to use the `PaymentCurrencyInvoiceDetailId` to reconcile granular records (denominated in the billing currency) against the aggregate records used for payment (denominated in the payment currency). This resolves the ""Divergent Grain"" problem."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/appendix/grouping_constructs_for_resources_and_or_services.md	43	16	Usage Account	"* What about ""Usage Account"" for L3"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/appendix/grouping_constructs_for_resources_and_or_services.md	44	31	grouping of Usage accounts	"* Billing account could say ""grouping of Usage accounts"""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
exclude_json	JSON syntax	supporting_content/appendix/grouping_constructs_for_resources_and_or_services.md	69	148	, type: 	"* Quote from Slack channel: ... we could have something like ScopeHierarchy, which is a JSON representation of the full hierarchy (e.g., [{ id: """", type: ""PayerAccount"", name: """" }, { id: """", type: ""MemberAccount"", name: """" }]). This allows anyone who cares about the full hierarchy to get it in a consistent way..."	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	supporting_content/appendix/grouping_constructs_for_resources_and_or_services.md	69	170	, name: 	"* Quote from Slack channel: ... we could have something like ScopeHierarchy, which is a JSON representation of the full hierarchy (e.g., [{ id: """", type: ""PayerAccount"", name: """" }, { id: """", type: ""MemberAccount"", name: """" }]). This allows anyone who cares about the full hierarchy to get it in a consistent way..."	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	supporting_content/appendix/grouping_constructs_for_resources_and_or_services.md	69	180	 }, { id: 	"* Quote from Slack channel: ... we could have something like ScopeHierarchy, which is a JSON representation of the full hierarchy (e.g., [{ id: """", type: ""PayerAccount"", name: """" }, { id: """", type: ""MemberAccount"", name: """" }]). This allows anyone who cares about the full hierarchy to get it in a consistent way..."	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	supporting_content/appendix/grouping_constructs_for_resources_and_or_services.md	69	192	, type: 	"* Quote from Slack channel: ... we could have something like ScopeHierarchy, which is a JSON representation of the full hierarchy (e.g., [{ id: """", type: ""PayerAccount"", name: """" }, { id: """", type: ""MemberAccount"", name: """" }]). This allows anyone who cares about the full hierarchy to get it in a consistent way..."	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	supporting_content/appendix/grouping_constructs_for_resources_and_or_services.md	69	215	, name: 	"* Quote from Slack channel: ... we could have something like ScopeHierarchy, which is a JSON representation of the full hierarchy (e.g., [{ id: """", type: ""PayerAccount"", name: """" }, { id: """", type: ""MemberAccount"", name: """" }]). This allows anyone who cares about the full hierarchy to get it in a consistent way..."	skip_json	Double quotes are required by JSON or embedded code syntax.
ambiguous	No deterministic value relationship	supporting_content/appendix/origination_of_cost_data.md	32	117	one Google	"* There would be differentiation between (e.g.) Google France SarL and Google, Inc. USA even though it's really ""one Google"""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/appendix/origination_of_cost_data.md	33	143	franchise model	"* Azure in China is operated by SomeCompany, so this will be the Invoice Issuer, even if it looks like you are buying it from Microsoft. (""franchise model"")"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/attributes/column_handling.md	72	143	private	"* Some programming languages use an underscore (`_`) as a convention to indicate that a property is private. While these values are not ""private"", it might be a good way to indicate that these columns are not part of the core FOCUS columns."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/attributes/dataset_completeness.md	17	26	include all except documented exclusions	"* **For exclusion-based (""include all except documented exclusions""):** Concrete, enforceable, verifiable against native dataset documentation. Shifts burden of proof to data generators — they must justify what they exclude, not what they include. Simpler than enumerating inclusion categories."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/attributes/dataset_completeness.md	18	25	materially support analysis or reporting	"* **For scenario-based (""materially support analysis or reporting""):** More flexible, but subjective and hard to validate."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/attributes/dataset_completeness.md	26	173	publicly-available documentation	"* **Decision:** MUST with safeguards: (1) exclusion-based framing allows documented exceptions, (2) Dataset Configuration lets practitioners control what they receive, (3) ""publicly-available documentation"" ensures transparency, (4) correlation columns use SHOULD."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/attributes/dataset_completeness.md	33	92	Transitional period	"* **Decision:** SHOULD exclude duplicates, except during a documented transitional period. ""Transitional period"" must be defined in publicly-available documentation so practitioners know when migration is expected."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/attributes/dataset_completeness.md	44	9	accurately represent	"* **For ""accurately represent"":** Simple, intuitive."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/attributes/dataset_completeness.md	45	9	retain fidelity	"* **For ""retain fidelity"":** More precise — ""accurately represent"" is ambiguous about whether reformatting a date or normalizing casing on an identifier counts as a violation."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/attributes/dataset_completeness.md	45	45	accurately represent	"* **For ""retain fidelity"":** More precise — ""accurately represent"" is ambiguous about whether reformatting a date or normalizing casing on an identifier counts as a violation."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/attributes/dataset_completeness.md	46	17	Retain fidelity without lossy transformations (e.g., rounding or truncation).	"* **Decision:** ""Retain fidelity without lossy transformations (e.g., rounding or truncation)."" Formatting improvements that preserve information are fine. Lossy changes (rounding numbers, truncating strings, altering identifier casing) are prohibited. DateTimeFormat and StringHandling already have SHOULD-level guidance for custom columns."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/attributes/dataset_completeness.md	52	66	exclude	"* **For SHOULD include:** Reads more naturally; avoids confusing ""exclude"" and ""exclusion"" in the same sentence."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/attributes/dataset_completeness.md	52	80	exclusion	"* **For SHOULD include:** Reads more naturally; avoids confusing ""exclude"" and ""exclusion"" in the same sentence."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/attributes/dataset_completeness.md	53	38	even if they meet the criteria for exclusion	"* **Decision:** SHOULD include, with ""even if they meet the criteria for exclusion"" to make clear these should survive the exclusion process."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/attributes/dataset_completeness.md	67	48	publicly-available	"* **Decision:** Kept in Column Handling. Added ""publicly-available"" to the documentation MUST."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
exclude_ordinary	Quoted requirement sentence	supporting_content/attributes/dataset_completeness.md	74	69	SHOULD sort all FOCUS columns alphabetically first, then all custom columns alphabetically second.	"* **Decision:** Upgraded to SHOULD. Merged into single requirement: ""SHOULD sort all FOCUS columns alphabetically first, then all custom columns alphabetically second."" Removed opposite-polarity SHOULD NOT (antipattern per Requirements Model guidelines)."	skip_quoted_requirement	Quoted requirement sentence retained as quotation/source notation.
ambiguous	No deterministic value relationship	supporting_content/attributes/dataset_completeness.md	86	27	All columns defined in the FOCUS specification MUST follow...	"* **Concern:** Intro said ""All columns defined in the FOCUS specification MUST follow..."" but custom columns aren't defined by FOCUS — this logically exempts them from the rules below."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/attributes/dataset_completeness.md	87	38	must	"* **Decision:** Changed to lowercase ""must"" (informative, not normative) and broadened scope to ""All columns included in a FOCUS dataset."""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/attributes/dataset_completeness.md	87	97	All columns included in a FOCUS dataset.	"* **Decision:** Changed to lowercase ""must"" (informative, not normative) and broadened scope to ""All columns included in a FOCUS dataset."""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/attributes/dataset_completeness.md	92	14	data generator	"1. **Clarify ""data generator"" scope:** The glossary should explicitly note that data generators include both providers (cloud, SaaS) and FinOps tool vendors who aggregate or transform billing data."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/attributes/discount_handling.md	160	55	Any price or cost reductions that are awarded after the fact are identified as a `Credit` Charge Category	"* In the main spec content, SUDs are covered by the ""Any price or cost reductions that are awarded after the fact are identified as a `Credit` Charge Category"" sentence."	skip_manual_review	Quoted sentence containing an inline-code value is ordinary quotation, not an additional string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/billed-and-effective-cost.md	310	608	blend	"Effective Cost represents the [*amortized*](#glossary:amortization) cost of the [*charge*](#glossary:charge) after applying all reduced rates, discounts, and the applicable portion of relevant, prepaid purchases (one-time or recurring) that covered this *charge*. The *amortized* portion included should be proportional to the [Pricing Quantity](#pricingquantity) and the time granularity of the data. Since amortization breaks down and spreads the cost of a prepaid purchase, to subsequent eligible *charges*, the Effective Cost of the original prepaid *charge* is set to 0. Effective Cost does not mix or ""blend"" costs across multiple *charges* of the same [*service*](#glossary:service). This cost is denominated in the [Billing Currency](#billingcurrency). The Effective Cost is commonly utilized to track and analyze spending trends."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/billingaccountid.md	42	145	billing_account_id: ... For resellers: For usage costs generated by a Cloud Billing subaccount, this is the ID of the subaccount, not the ID of the parent reseller Cloud Billing account...	"* [Structure of Detailed data export | Cloud Billing](https://cloud.google.com/billing/docs/how-to/export-data-bigquery-tables/detailed-usage): ""billing_account_id: ... For resellers: For usage costs generated by a Cloud Billing subaccount, this is the ID of the subaccount, not the ID of the parent reseller Cloud Billing account..."""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/billingaccountid.md	43	86	...Cloud Billing subaccounts allow you to group charges from projects together on a separate section of your invoice. A billing subaccount is a Cloud Billing account that is owned by a reseller's parent Cloud Billing account. The usage charges for all billing subaccounts are paid for by the reseller's parent Cloud Billing account...	"* [About Cloud Billing](https://cloud.google.com/billing/docs/concepts#subaccounts): ""...Cloud Billing subaccounts allow you to group charges from projects together on a separate section of your invoice. A billing subaccount is a Cloud Billing account that is owned by a reseller's parent Cloud Billing account. The usage charges for all billing subaccounts are paid for by the reseller's parent Cloud Billing account..."""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/chargecategory.md	20	116	no resource id	"| AWS       | Anniversary / Usage                | Usage      | Usage charged at on-demand rate for resources with ""no resource id"" (Support, CloudWatch, DataTransfer)                                                                                                                                                                                                                                                    |"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/chargecategory.md	21	90	no resource id	"| AWS       | Anniversary / Tax                  | Tax        | US sales tax or VAT with ""no resource id""                                                                                                                                                                                                                                                                                                                  |"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_high	Explicit data-value wording	supporting_content/datasets/cost_and_usage/columns/chargecategory.md	135	35	Free Tier	"* What Charge Category values for ""Free Tier"" with usage limits and ""Free Trial"" offers?"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_high	Same line as explicit value context	supporting_content/datasets/cost_and_usage/columns/chargecategory.md	135	69	Free Trial	"* What Charge Category values for ""Free Tier"" with usage limits and ""Free Trial"" offers?"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/chargefrequency.md	45	89	periods	"* If the charge happens once and is not based on a long-term agreement over multiple ""periods"" (as defined by the consuling firm), then it would be a `One-Time` charge."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/chargefrequency.md	53	37	period	"* If the credit is applied every ""period"" (e.g., weekly, monthly, quarterly) on the same date, it would be a `Recurring` frequency. This applies even if there are some months when the credit is not awarded."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/commitmentdiscounttype.md	31	20	Type	"* Decided to use ""Type"" to be consistent with ""ResourceType"""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/commitmentdiscounttype.md	31	49	ResourceType	"* Decided to use ""Type"" to be consistent with ""ResourceType"""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/consumedquantity.md	16	19	Rows  per Scenario V2	"* The examples in ""Rows  per Scenario V2"" sheet in [this google sheet](https://docs.google.com/spreadsheets/d/1zA0brhrEntfWlzt5VNcNLBFnKPEiarajTF84o4ATeEw/edit#gid=1134244055) were helpful in understanding the need for a separate 'Consumed Quantity' as opposed to a single 'FooQuantity' (which later was voted to be 'ActualQuantity'). Rows 30/31/52/54/22 were helpful in showing the need to understand both the 'used' quantity and the quantity that you were charged for."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/invoiceid.md	46	182	virtual billing accounts	"You can have one billing ID in MSFT or structure your MSFT environment for multiple billing account ID using the Landing zone structure leverages accounts and departments to create ""virtual billing accounts"""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	44	49	PricingModel	"* Over time, we got several requests to add a ""PricingModel"" column (that name explicitly), so we brought it back into discussion again."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	52	130	pricing	"* This was also discussed in the weekly member meeting, where people questioned using `On-Demand` for things that don't have a ""pricing"" model."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	56	55	dynamic on-demand pricing	"* Later, while still in PR, there was a concern about ""dynamic on-demand pricing"":"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
exclude_key	Property/key notation	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	59	68	Category	"* A few weeks before this, we as a group decided to use the term ""Category"" for normalized types and we also introduced a ChargeSubcategory column as the next level grouping."	skip_identifier	Property name, key, or prefix rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	61	15	dynamic on-demand	"* Regarding ""dynamic on-demand"", this isn't possible given our current definitions (always-changing price vs. predetermined set price)."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_high	Explicit data-value wording	supporting_content/datasets/cost_and_usage/columns/pricingcurrencyeffectivecost.md	9	13	effective	"A so-called ""effective"" exchange rate from Pricing Currency to Billing Currency can be calculated through the use of two other columns in the specification:"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/regionid.md	45	5	A Region ID is an identifier for an isolated geographic area where a resource is provisioned in OR a service is provided from. The region identifier is assigned by the provider. Resources and/or services are commonly utilized from different regions based on considerations for data sovereignty, performance, cost, convenience, or geopolitical reasons. 	"""A Region ID is an identifier for an isolated geographic area where a resource is provisioned in OR a service is provided from. The region identifier is assigned by the provider. Resources and/or services are commonly utilized from different regions based on considerations for data sovereignty, performance, cost, convenience, or geopolitical reasons. """	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/resourceid.md	38	41	The resource identifier	"Interesting note from above link on the ""The resource identifier"" regarding the last part of the ARN:"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/resourceid.md	40	1	This is the name of the resource, the ID of the resource, or a [resource path](https://docs.aws.amazon.com/IAM/latest/UserGuide/reference-arns.html#arns-paths). Some resource identifiers include a parent resource (sub-resource-type/parent-resource/sub-resource) or a qualifier such as a version (resource-type:resource-name:qualifier).	"""This is the name of the resource, the ID of the resource, or a [resource path](https://docs.aws.amazon.com/IAM/latest/UserGuide/reference-arns.html#arns-paths). Some resource identifiers include a parent resource (sub-resource-type/parent-resource/sub-resource) or a qualifier such as a version (resource-type:resource-name:qualifier)."""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/resourceid.md	55	25	Nullable where cost is not associated with a resource	"* Should governance say ""Nullable where cost is not associated with a resource"" to account for cost data not associated with a resource (e.g., API calls)"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/resourceid.md	63	34	Cloud Resource ID (CRID)	"* Suggestion (Erik): Embrace a ""Cloud Resource ID (CRID)"" convention such as:"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/resourcename.md	30	45	Nullable where cost is not associated with a resource or the provider doesn't allow users to specify a name on a resource	"* Should governance include language like ""Nullable where cost is not associated with a resource or the provider doesn't allow users to specify a name on a resource"""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/servicecategory.md	18	61	and	"* Every category must represent a single technology. Do not ""and"" multiple categories together unless they are synonymous."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/servicecategory.md	24	112	serverless	"* Do not create categories that describe traits of the service that could be applied to many categories (e.g., ""serverless"")."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/servicesubcategory.md	27	13	Platforms	"* Use the ""Platforms"" suffix whenever a subcategory is needed to cover products and services that span multiple other subcategories."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/servicesubcategory.md	28	13	Platforms	"* Avoid a ""Platforms"" subcategory if the service category does not have other subcategories."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/servicesubcategory.md	134	85	burden of proof	"After much discussion, particularly on the Aug 6 TF1 call, it became clear that the ""burden of proof"" for changing existing Categories is higher, given that some of the group feels this to constitute a ""breaking change"".  Some of the group felt that the Service hierarchy should be considered more of a ""living document"" that is revisited from one FOCUS release to another, in order to stay more tightly aligned with the slowly-changing nature of Service categorizations; others felt that would be prohibitively disruptive for FOCUS consumers who have constructed various downstream artifacts and depend on a certain Category and Subcategory composition."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/servicesubcategory.md	134	203	breaking change	"After much discussion, particularly on the Aug 6 TF1 call, it became clear that the ""burden of proof"" for changing existing Categories is higher, given that some of the group feels this to constitute a ""breaking change"".  Some of the group felt that the Service hierarchy should be considered more of a ""living document"" that is revisited from one FOCUS release to another, in order to stay more tightly aligned with the slowly-changing nature of Service categorizations; others felt that would be prohibitively disruptive for FOCUS consumers who have constructed various downstream artifacts and depend on a certain Category and Subcategory composition."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/servicesubcategory.md	134	304	living document	"After much discussion, particularly on the Aug 6 TF1 call, it became clear that the ""burden of proof"" for changing existing Categories is higher, given that some of the group feels this to constitute a ""breaking change"".  Some of the group felt that the Service hierarchy should be considered more of a ""living document"" that is revisited from one FOCUS release to another, in order to stay more tightly aligned with the slowly-changing nature of Service categorizations; others felt that would be prohibitively disruptive for FOCUS consumers who have constructed various downstream artifacts and depend on a certain Category and Subcategory composition."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/servicesubcategory.md	136	292	breaking change	"_Outcome_: leave the Category composition in place for FOCUS 1.1 and narrow scope of this release to only add Subcategories underneath them, leaving the door open to alter the Category composition in a future release (either major or not, pending a larger decision around what constitutes a ""breaking change"")."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/servicesubcategory.md	166	40	graduating	"The group discussed the possibility of ""graduating"" Services to their own net-new categories, such as `Blockchain`, `Containers`, and `Mixed Reality`.  These are technologies for which some or all of the three major cloud service providers have created their own Categories, and there is certainly a use case for being able to easily build reports to show those (and only those) Services."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/servicesubcategory.md	179	29	unsubcategorized	"#### What shall we call the ""unsubcategorized"" Subcategory?"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/skumeter.md	26	27	Function	"This column addresses the ""Function"" attribute of a SKU by making it a first class part of the FOCUS schema."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/skumeter.md	32	156	Function	"As a practitioner, I want to be able to write a SQL query that easily breaks down my charges for a given service so that I can understand how each kind of ""Function"" is contributing to the overall cost of a service."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
